"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SUR","Suriname","2018","2018",89.36313,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KAZ","Kazakhstan","2009","2009",99.14798,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KAZ","Kazakhstan","2018","2018",98.77169,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","CUB","Cuba","2009","2009",96.59766,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","CUB","Cuba","2018","2018",96.82256,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BGR","Bulgaria","2009","2009",97.36598,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BGR","Bulgaria","2018","2018",95.83819,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BHR","Bahrain","2018","2018",97.68947,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BEL","Belgium","2009","2009",100,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BEL","Belgium","2018","2018",98.31815,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ALB","Albania","2009","2009",95.44256,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ALB","Albania","2018","2018",88.63291,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","ROU","Romania","2009","2009",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","ROU","Romania","2018","2018",94.3948,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","COD","Democratic Republic of the Congo","2009","2009",51.13299,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","ERI","Eritrea","2009","2009",70.94581,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40656","Oceania (excluding Australia and New Zealand)","2009","2009",63.37126,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40656","Oceania (excluding Australia and New Zealand)","2018","2018",80.45175,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","TLS","Timor-Leste","2009","2009",63.28974,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","TLS","Timor-Leste","2018","2018",86.00496,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","UKR","Ukraine","2009","2009",98.12696,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","UKR","Ukraine","2018","2018",98.3362,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","VAT","Holy See","2009","2009",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","VAT","Holy See","2018","2018",,"a","Category not applicable"
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","GEO","Georgia","2009","2009",99.56342,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","GEO","Georgia","2018","2018",99.40915,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GRC","Greece","2018","2018",99.63465,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","SLB","Solomon Islands","2018","2018",76.57601,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","CMR","Cameroon","2009","2009",76.07293,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","CMR","Cameroon","2018","2018",76.79168,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","GNQ","Equatorial Guinea","2009","2009",61.93119,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","AGO","Angola","2009","2009",59.55609,"+","National Estimation"
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","NER","Niger","2009","2009",72.05162,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MDG","Madagascar","2009","2009",34.58469,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MDG","Madagascar","2018","2018",31.5693,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","ZAF","South Africa","2018","2018",96.59701,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","NGA","Nigeria","2009","2009",62.48314,"‡","UIS Estimation"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","GMB","Gambia","2018","2018",86.9951,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","URY","Uruguay","2009","2009",93.60364,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","MEX","Mexico","2009","2009",96.28315,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","MEX","Mexico","2018","2018",97.99887,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","LVA","Latvia","2009","2009",95.72836,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","LVA","Latvia","2018","2018",97.21668,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","LCA","Saint Lucia","2009","2009",93.48352,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","LCA","Saint Lucia","2018","2018",93.05895,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SVK","Slovakia","2009","2009",98.09008,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SVK","Slovakia","2018","2018",98.52409,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","TJK","Tajikistan","2009","2009",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","DMA","Dominica","2009","2009",86.13487,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","TTO","Trinidad and Tobago","2009","2009",92.05028,"+","National Estimation"
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","KOR","Republic of Korea","2009","2009",99.59879,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","KOR","Republic of Korea","2018","2018",99.4311,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MAR","Morocco","2009","2009",93.94572,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MAR","Morocco","2018","2018",95.8259,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","JAM","Jamaica","2018","2018",96.84891,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","LSO","Lesotho","2009","2009",69.29807,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","AZE","Azerbaijan","2009","2009",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","AZE","Azerbaijan","2018","2018",,"a","Category not applicable"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","SEN","Senegal","2009","2009",61.05785,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","IRN","Iran (Islamic Republic of)","2009","2009",93.16313,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MKD","North Macedonia","2018","2018",92.66124,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","TZA","United Republic of Tanzania","2009","2009",87.04414,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","TZA","United Republic of Tanzania","2018","2018",86.88438,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","SVN","Slovenia","2009","2009",99.5985,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","SVN","Slovenia","2018","2018",99.86367,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","QAT","Qatar","2018","2018",87.24557,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MYS","Malaysia","2018","2018",93.29425,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MDA","Republic of Moldova","2009","2009",93.63173,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MDA","Republic of Moldova","2018","2018",97.31133,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","BLZ","Belize","2009","2009",91.10532,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","CRI","Costa Rica","2009","2009",90.03188,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BEN","Benin","2009","2009",68.33988,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BEN","Benin","2018","2018",54.13501,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40612","Central Asia","2009","2009",98.97238,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40612","Central Asia","2018","2018",98.25917,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","UZB","Uzbekistan","2009","2009",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","UZB","Uzbekistan","2018","2018",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","AND","Andorra","2009","2009",94.32993,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","AND","Andorra","2018","2018",97.25688,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SMR","San Marino","2018","2018",98.18727,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","HUN","Hungary","2009","2009",98.01947,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","HUN","Hungary","2018","2018",99.2134,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SLV","El Salvador","2009","2009",91.14929,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","PAN","Panama","2009","2009",95.83568,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","PRY","Paraguay","2009","2009",84.60219,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","PRT","Portugal","2018","2018",99.87705,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BGD","Bangladesh","2009","2009",61.94934,"+","National Estimation"
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","JOR","Jordan","2018","2018",97.33273,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","TJK","Tajikistan","2009","2009",98.8599,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40535","South and West Asia","2009","2009",73.04497,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40535","South and West Asia","2018","2018",81.33132,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BHS","Bahamas","2009","2009",92.77432,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","GTM","Guatemala","2009","2009",78.18843,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","GTM","Guatemala","2018","2018",82.41025,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","ZWE","Zimbabwe","2018","2018",92.57207,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","ISR","Israel","2018","2018",99.46056,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40044","Low income countries","2009","2009",51.00055,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40044","Low income countries","2018","2018",55.78504,"‡","UIS Estimation"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","DEU","Germany","2009","2009",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","SDN","Sudan","2009","2009",78.83941,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","LTU","Lithuania","2009","2009",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","LTU","Lithuania","2018","2018",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","SGP","Singapore","2018","2018",99.81227,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","MLI","Mali","2009","2009",84.03835,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MOZ","Mozambique","2009","2009",51.11516,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MOZ","Mozambique","2018","2018",56.87845,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ISL","Iceland","2009","2009",98.65437,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BRN","Brunei Darussalam","2009","2009",98.92944,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BRN","Brunei Darussalam","2018","2018",97.25101,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","PSE","Palestine","2018","2018",,"a","Category not applicable"
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CYP","Cyprus","2018","2018",98.7644,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","CHL","Chile","2018","2018",99.73826,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","ECU","Ecuador","2009","2009",91.20826,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","ECU","Ecuador","2018","2018",96.61394,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BGR","Bulgaria","2009","2009",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BGR","Bulgaria","2018","2018",,"a","Category not applicable"
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","SUR","Suriname","2009","2009",87.81075,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","SUR","Suriname","2018","2018",97.67956,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MLT","Malta","2018","2018",98.13808,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","KAZ","Kazakhstan","2009","2009",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","KAZ","Kazakhstan","2018","2018",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","MEX","Mexico","2009","2009",95.96971,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","MEX","Mexico","2018","2018",97.81257,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","ROU","Romania","2009","2009",97.05872,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","ROU","Romania","2018","2018",95.86189,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","GIN","Guinea","2009","2009",74.25297,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","SRB","Serbia","2009","2009",98.38903,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","SRB","Serbia","2018","2018",99.23681,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","TUR","Türkiye","2009","2009",99.21857,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","TUR","Türkiye","2018","2018",99.85437,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40675","World","2009","2009",77.31458,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40675","World","2018","2018",80.18846,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MUS","Mauritius","2009","2009",98.79042,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MUS","Mauritius","2018","2018",97.71838,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","MNG","Mongolia","2018","2018",98.17829,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","LSO","Lesotho","2009","2009",61.8316,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","UKR","Ukraine","2009","2009",97.35215,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","UKR","Ukraine","2018","2018",99.01806,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MWI","Malawi","2009","2009",53.59449,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","ITA","Italy","2009","2009",99.96852,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","ITA","Italy","2018","2018",99.86369,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","GEO","Georgia","2009","2009",94.18082,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","GEO","Georgia","2018","2018",99.18898,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MDG","Madagascar","2009","2009",46.2149,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MDG","Madagascar","2018","2018",43.90291,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","CUB","Cuba","2009","2009",96.74248,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","CUB","Cuba","2018","2018",96.5093,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40550","Small Island Developing States","2009","2009",60.62751,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40550","Small Island Developing States","2018","2018",63.82163,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40650","Oceania","2009","2009",71.94475,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40650","Oceania","2018","2018",79.27654,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","KOR","Republic of Korea","2009","2009",99.24071,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","KOR","Republic of Korea","2018","2018",99.36124,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40030","Middle income countries","2009","2009",80.3633,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40030","Middle income countries","2018","2018",85.531,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BFA","Burkina Faso","2009","2009",79.54761,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BFA","Burkina Faso","2018","2018",76.40473,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40334","Least Developed Countries","2009","2009",55.39283,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40334","Least Developed Countries","2018","2018",59.03888,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","ARG","Argentina","2009","2009",96.73082,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","ARG","Argentina","2018","2018",93.86781,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","EST","Estonia","2009","2009",98.25113,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","EST","Estonia","2018","2018",99.60404,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","CZE","Czechia","2009","2009",98.78065,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","CZE","Czechia","2018","2018",99.52777,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","DMA","Dominica","2009","2009",93.8918,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","SWZ","Eswatini","2009","2009",81.2391,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","SWZ","Eswatini","2018","2018",80.16399,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","JAM","Jamaica","2018","2018",92.7286,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","RWA","Rwanda","2009","2009",34.97457,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","RWA","Rwanda","2018","2018",62.08499,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TCD","Chad","2009","2009",47.11839,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","NOR","Norway","2009","2009",98.85442,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","NOR","Norway","2018","2018",99.47948,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","KHM","Cambodia","2018","2018",76.15225,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","VEN","Venezuela (Bolivarian Republic of)","2009","2009",97.33447,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","OMN","Oman","2018","2018",98.80535,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","DNK","Denmark","2009","2009",99.24328,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","DNK","Denmark","2018","2018",99.88358,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","GMB","Gambia","2018","2018",88.44197,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MKD","North Macedonia","2018","2018",90.9682,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","CZE","Czechia","2009","2009",99.06948,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","CZE","Czechia","2018","2018",99.54917,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40520","Latin America and the Caribbean","2009","2009",82.90295,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40520","Latin America and the Caribbean","2018","2018",85.48905,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MDV","Maldives","2009","2009",94.22647,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","PHL","Philippines","2018","2018",99.68201,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40042","Lower middle income countries","2009","2009",73.00599,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40042","Lower middle income countries","2018","2018",78.58661,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","HND","Honduras","2009","2009",85.00987,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","LKA","Sri Lanka","2018","2018",98.83014,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","HUN","Hungary","2009","2009",98.0723,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","HUN","Hungary","2018","2018",98.9183,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","BTN","Bhutan","2009","2009",91.69402,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","PRT","Portugal","2018","2018",99.24947,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MDA","Republic of Moldova","2009","2009",95.25138,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MDA","Republic of Moldova","2018","2018",93.83409,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","JOR","Jordan","2018","2018",97.12429,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40525","Arab States","2009","2009",84.01871,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40525","Arab States","2018","2018",83.10742,"‡","UIS Estimation"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","BRN","Brunei Darussalam","2009","2009",98.06829,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","BRN","Brunei Darussalam","2018","2018",97.30326,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","PAK","Pakistan","2009","2009",63.68264,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","PAK","Pakistan","2018","2018",61.28589,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",98.92168,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","WSM","Samoa","2018","2018",93.33983,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","ISR","Israel","2018","2018",98.59215,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","RUS","Russian Federation","2018","2018",98.91805,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BEN","Benin","2009","2009",67.72051,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BEN","Benin","2018","2018",53.62808,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40612","Central Asia","2009","2009",99.15886,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40612","Central Asia","2018","2018",98.71729,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SYC","Seychelles","2018","2018",95.98359,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","NER","Niger","2009","2009",64.2608,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","NAM","Namibia","2009","2009",92.82621,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","LBN","Lebanon","2018","2018",90.01739,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","ETH","Ethiopia","2009","2009",36.68304,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MAR","Morocco","2009","2009",90.44441,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MAR","Morocco","2018","2018",95.05042,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","FIN","Finland","2009","2009",99.6456,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","FIN","Finland","2018","2018",99.87643,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","BDI","Burundi","2009","2009",61.07613,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","BDI","Burundi","2018","2018",47.56914,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","VAT","Holy See","2009","2009",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","VAT","Holy See","2018","2018",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","PER","Peru","2009","2009",93.72233,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CHE","Switzerland","2018","2018",99.58825,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LAO","Lao People's Democratic Republic","2009","2009",71.54029,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LAO","Lao People's Democratic Republic","2018","2018",84.87829,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","DOM","Dominican Republic","2018","2018",95.71021,,
